"No.","Time","Source","Destination","Protocol","Length","Info"
"7214","14.330475103","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:58021, GET, TKN:16 9d, End of Block #5, /datafile/10KB"
"7215","14.332360873","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:58021, 2.05 Content, TKN:16 9d, Block #5, /datafile/10KB"
"7216","14.333554764","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:58022, GET, TKN:16 9e, End of Block #6, /datafile/10KB"
"7217","14.338330281","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:58022, 2.05 Content, TKN:16 9e, Block #6, /datafile/10KB"
"7218","14.339534664","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:58023, GET, TKN:16 9f, End of Block #7, /datafile/10KB"
"7219","14.341125876","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:58023, 2.05 Content, TKN:16 9f, Block #7, /datafile/10KB"
"7220","14.342309656","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:58024, GET, TKN:16 a0, End of Block #8, /datafile/10KB"
"7221","14.343884265","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:58024, 2.05 Content, TKN:16 a0, Block #8, /datafile/10KB"
"7222","14.345144715","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:58025, GET, TKN:16 a1, End of Block #9, /datafile/10KB"
"7223","14.346788711","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:58025, 2.05 Content, TKN:16 a1, End of Block #9, /datafile/10KB"
"7224","14.349169643","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:23396, GET, TKN:dd e7, /datafile/10KB"
"7225","14.351265948","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:23396, 2.05 Content, TKN:dd e7, Block #0, /datafile/10KB"
"7226","14.352803734","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:23397, GET, TKN:dd e8, End of Block #1, /datafile/10KB"
"7227","14.354333896","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:23397, 2.05 Content, TKN:dd e8, Block #1, /datafile/10KB"
"7228","14.355876021","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:23398, GET, TKN:dd e9, End of Block #2, /datafile/10KB"
"7229","14.357365611","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:23398, 2.05 Content, TKN:dd e9, Block #2, /datafile/10KB"
"7230","14.358821117","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:23399, GET, TKN:dd ea, End of Block #3, /datafile/10KB"
"7231","14.360757851","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:23399, 2.05 Content, TKN:dd ea, Block #3, /datafile/10KB"
"7232","14.361972744","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:23400, GET, TKN:dd eb, End of Block #4, /datafile/10KB"
"7233","14.363411801","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:23400, 2.05 Content, TKN:dd eb, Block #4, /datafile/10KB"
"7234","14.364553235","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:23401, GET, TKN:dd ec, End of Block #5, /datafile/10KB"
"7235","14.365977759","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:23401, 2.05 Content, TKN:dd ec, Block #5, /datafile/10KB"
"7236","14.367091880","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:23402, GET, TKN:dd ed, End of Block #6, /datafile/10KB"
"7237","14.368454398","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:23402, 2.05 Content, TKN:dd ed, Block #6, /datafile/10KB"
"7238","14.369543995","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:23403, GET, TKN:dd ee, End of Block #7, /datafile/10KB"
"7239","14.370974666","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:23403, 2.05 Content, TKN:dd ee, Block #7, /datafile/10KB"
"7240","14.372137041","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:23404, GET, TKN:dd ef, End of Block #8, /datafile/10KB"
"7241","14.373435056","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:23404, 2.05 Content, TKN:dd ef, Block #8, /datafile/10KB"
"7242","14.374632408","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:23405, GET, TKN:dd f0, End of Block #9, /datafile/10KB"
"7243","14.376301514","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:23405, 2.05 Content, TKN:dd f0, End of Block #9, /datafile/10KB"
"7244","14.378600091","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:18169, GET, TKN:53 61, /datafile/10KB"
"7245","14.380455966","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:18169, 2.05 Content, TKN:53 61, Block #0, /datafile/10KB"
"7246","14.381604592","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:18170, GET, TKN:53 62, End of Block #1, /datafile/10KB"
"7247","14.382751910","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:18170, 2.05 Content, TKN:53 62, Block #1, /datafile/10KB"
"7248","14.383970240","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:18171, GET, TKN:53 63, End of Block #2, /datafile/10KB"
"7249","14.385216720","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:18171, 2.05 Content, TKN:53 63, Block #2, /datafile/10KB"
"7250","14.386351213","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:18172, GET, TKN:53 64, End of Block #3, /datafile/10KB"
"7251","14.387738812","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:18172, 2.05 Content, TKN:53 64, Block #3, /datafile/10KB"
"7252","14.389185085","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:18173, GET, TKN:53 65, End of Block #4, /datafile/10KB"
"7253","14.390592584","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:18173, 2.05 Content, TKN:53 65, Block #4, /datafile/10KB"
"7254","14.391813069","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:18174, GET, TKN:53 66, End of Block #5, /datafile/10KB"
"7255","14.393360876","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:18174, 2.05 Content, TKN:53 66, Block #5, /datafile/10KB"
"7256","14.394602018","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:18175, GET, TKN:53 67, End of Block #6, /datafile/10KB"
"7257","14.396267364","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:18175, 2.05 Content, TKN:53 67, Block #6, /datafile/10KB"
"7258","14.397509418","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:18176, GET, TKN:53 68, End of Block #7, /datafile/10KB"
"7259","14.398662854","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:18176, 2.05 Content, TKN:53 68, Block #7, /datafile/10KB"
"7260","14.399856572","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:18177, GET, TKN:53 69, End of Block #8, /datafile/10KB"
"7261","14.401208765","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:18177, 2.05 Content, TKN:53 69, Block #8, /datafile/10KB"
"7262","14.402322655","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:18178, GET, TKN:53 6a, End of Block #9, /datafile/10KB"
"7263","14.403983706","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:18178, 2.05 Content, TKN:53 6a, End of Block #9, /datafile/10KB"
"7264","14.406336126","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:55839, GET, TKN:a8 c7, /datafile/10KB"
"7265","14.408937329","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:55839, 2.05 Content, TKN:a8 c7, Block #0, /datafile/10KB"
"7266","14.410285453","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:55840, GET, TKN:a8 c8, End of Block #1, /datafile/10KB"
"7267","14.412365025","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:55840, 2.05 Content, TKN:a8 c8, Block #1, /datafile/10KB"
"7268","14.413702350","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:55841, GET, TKN:a8 c9, End of Block #2, /datafile/10KB"
"7269","14.415511891","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:55841, 2.05 Content, TKN:a8 c9, Block #2, /datafile/10KB"
"7270","14.416704830","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:55842, GET, TKN:a8 ca, End of Block #3, /datafile/10KB"
"7271","14.418561225","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:55842, 2.05 Content, TKN:a8 ca, Block #3, /datafile/10KB"
"7272","14.419837160","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:55843, GET, TKN:a8 cb, End of Block #4, /datafile/10KB"
"7273","14.421740923","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:55843, 2.05 Content, TKN:a8 cb, Block #4, /datafile/10KB"
"7274","14.422872831","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:55844, GET, TKN:a8 cc, End of Block #5, /datafile/10KB"
"7275","14.424656747","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:55844, 2.05 Content, TKN:a8 cc, Block #5, /datafile/10KB"
"7276","14.425716799","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:55845, GET, TKN:a8 cd, End of Block #6, /datafile/10KB"
"7277","14.427526336","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:55845, 2.05 Content, TKN:a8 cd, Block #6, /datafile/10KB"
"7278","14.428812656","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:55846, GET, TKN:a8 ce, End of Block #7, /datafile/10KB"
"7279","14.430737262","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:55846, 2.05 Content, TKN:a8 ce, Block #7, /datafile/10KB"
"7280","14.431964966","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:55847, GET, TKN:a8 cf, End of Block #8, /datafile/10KB"
"7281","14.433816461","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:55847, 2.05 Content, TKN:a8 cf, Block #8, /datafile/10KB"
"7282","14.435014787","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:55848, GET, TKN:a8 d0, End of Block #9, /datafile/10KB"
"7283","14.436925649","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:55848, 2.05 Content, TKN:a8 d0, End of Block #9, /datafile/10KB"
"7284","14.439242010","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:44860, GET, TKN:48 54, /datafile/10KB"
"7285","14.441658554","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:44860, 2.05 Content, TKN:48 54, Block #0, /datafile/10KB"
"7286","14.442910116","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:44861, GET, TKN:48 55, End of Block #1, /datafile/10KB"
"7287","14.444710178","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:44861, 2.05 Content, TKN:48 55, Block #1, /datafile/10KB"
"7288","14.446183958","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:44862, GET, TKN:48 56, End of Block #2, /datafile/10KB"
"7289","14.447978407","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:44862, 2.05 Content, TKN:48 56, Block #2, /datafile/10KB"
"7290","14.449146459","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:44863, GET, TKN:48 57, End of Block #3, /datafile/10KB"
"7291","14.450952059","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:44863, 2.05 Content, TKN:48 57, Block #3, /datafile/10KB"
"7292","14.452186127","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:44864, GET, TKN:48 58, End of Block #4, /datafile/10KB"
"7293","14.453746023","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:44864, 2.05 Content, TKN:48 58, Block #4, /datafile/10KB"
"7294","14.454882518","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:44865, GET, TKN:48 59, End of Block #5, /datafile/10KB"
"7295","14.456634484","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:44865, 2.05 Content, TKN:48 59, Block #5, /datafile/10KB"
"7296","14.457818638","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:44866, GET, TKN:48 5a, End of Block #6, /datafile/10KB"
"7297","14.459642014","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:44866, 2.05 Content, TKN:48 5a, Block #6, /datafile/10KB"
"7298","14.460905450","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:44867, GET, TKN:48 5b, End of Block #7, /datafile/10KB"
"7299","14.462660837","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:44867, 2.05 Content, TKN:48 5b, Block #7, /datafile/10KB"
"7300","14.463899484","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:44868, GET, TKN:48 5c, End of Block #8, /datafile/10KB"
"7301","14.465520205","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:44868, 2.05 Content, TKN:48 5c, Block #8, /datafile/10KB"
"7302","14.466583018","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:44869, GET, TKN:48 5d, End of Block #9, /datafile/10KB"
"7303","14.468210205","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:44869, 2.05 Content, TKN:48 5d, End of Block #9, /datafile/10KB"
"7304","14.470371536","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:7727, GET, TKN:3d e5, /datafile/10KB"
"7305","14.472749597","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:7727, 2.05 Content, TKN:3d e5, Block #0, /datafile/10KB"
"7306","14.475162395","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:7728, GET, TKN:3d e6, End of Block #1, /datafile/10KB"
"7307","14.477071229","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:7728, 2.05 Content, TKN:3d e6, Block #1, /datafile/10KB"
"7308","14.478322000","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:7729, GET, TKN:3d e7, End of Block #2, /datafile/10KB"
"7309","14.480193739","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:7729, 2.05 Content, TKN:3d e7, Block #2, /datafile/10KB"
"7310","14.481552430","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:7730, GET, TKN:3d e8, End of Block #3, /datafile/10KB"
"7311","14.483322329","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:7730, 2.05 Content, TKN:3d e8, Block #3, /datafile/10KB"
"7312","14.484524736","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:7731, GET, TKN:3d e9, End of Block #4, /datafile/10KB"
"7313","14.486294807","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:7731, 2.05 Content, TKN:3d e9, Block #4, /datafile/10KB"
"7314","14.487525883","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:7732, GET, TKN:3d ea, End of Block #5, /datafile/10KB"
"7315","14.489280889","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:7732, 2.05 Content, TKN:3d ea, Block #5, /datafile/10KB"
"7316","14.490414516","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:7733, GET, TKN:3d eb, End of Block #6, /datafile/10KB"
"7317","14.492203071","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:7733, 2.05 Content, TKN:3d eb, Block #6, /datafile/10KB"
"7318","14.493347471","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:7734, GET, TKN:3d ec, End of Block #7, /datafile/10KB"
"7319","14.495151048","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:7734, 2.05 Content, TKN:3d ec, Block #7, /datafile/10KB"
"7320","14.496255212","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:7735, GET, TKN:3d ed, End of Block #8, /datafile/10KB"
"7321","14.498142617","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:7735, 2.05 Content, TKN:3d ed, Block #8, /datafile/10KB"
"7322","14.499379254","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:7736, GET, TKN:3d ee, End of Block #9, /datafile/10KB"
"7323","14.501231680","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:7736, 2.05 Content, TKN:3d ee, End of Block #9, /datafile/10KB"
"7324","14.503589584","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:59678, GET, TKN:25 bf, /datafile/10KB"
"7325","14.506050922","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:59678, 2.05 Content, TKN:25 bf, Block #0, /datafile/10KB"
"7326","14.507202591","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:59679, GET, TKN:25 c0, End of Block #1, /datafile/10KB"
"7327","14.508896300","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:59679, 2.05 Content, TKN:25 c0, Block #1, /datafile/10KB"
"7328","14.510209399","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:59680, GET, TKN:25 c1, End of Block #2, /datafile/10KB"
"7329","14.511991004","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:59680, 2.05 Content, TKN:25 c1, Block #2, /datafile/10KB"
"7330","14.513062811","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:59681, GET, TKN:25 c2, End of Block #3, /datafile/10KB"
"7331","14.514988656","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:59681, 2.05 Content, TKN:25 c2, Block #3, /datafile/10KB"
"7332","14.516193970","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:59682, GET, TKN:25 c3, End of Block #4, /datafile/10KB"
"7333","14.517867158","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:59682, 2.05 Content, TKN:25 c3, Block #4, /datafile/10KB"
"7334","14.518979821","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:59683, GET, TKN:25 c4, End of Block #5, /datafile/10KB"
"7335","14.520734683","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:59683, 2.05 Content, TKN:25 c4, Block #5, /datafile/10KB"
"7336","14.522004076","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:59684, GET, TKN:25 c5, End of Block #6, /datafile/10KB"
"7337","14.523781702","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:59684, 2.05 Content, TKN:25 c5, Block #6, /datafile/10KB"
"7338","14.524930577","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:59685, GET, TKN:25 c6, End of Block #7, /datafile/10KB"
"7339","14.527838068","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:59685, 2.05 Content, TKN:25 c6, Block #7, /datafile/10KB"
"7340","14.528986876","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:59686, GET, TKN:25 c7, End of Block #8, /datafile/10KB"
"7341","14.530956554","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:59686, 2.05 Content, TKN:25 c7, Block #8, /datafile/10KB"
"7342","14.532101654","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:59687, GET, TKN:25 c8, End of Block #9, /datafile/10KB"
"7343","14.533706131","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:59687, 2.05 Content, TKN:25 c8, End of Block #9, /datafile/10KB"
"7344","14.535884627","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:24158, GET, TKN:08 56, /datafile/10KB"
"7345","14.538265409","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:24158, 2.05 Content, TKN:08 56, Block #0, /datafile/10KB"
"7346","14.539621473","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:24159, GET, TKN:08 57, End of Block #1, /datafile/10KB"
"7347","14.541519327","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:24159, 2.05 Content, TKN:08 57, Block #1, /datafile/10KB"
"7348","14.542773193","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:24160, GET, TKN:08 58, End of Block #2, /datafile/10KB"
"7349","14.544691949","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:24160, 2.05 Content, TKN:08 58, Block #2, /datafile/10KB"
"7350","14.545943013","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:24161, GET, TKN:08 59, End of Block #3, /datafile/10KB"
"7351","14.547624719","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:24161, 2.05 Content, TKN:08 59, Block #3, /datafile/10KB"
"7352","14.548842539","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:24162, GET, TKN:08 5a, End of Block #4, /datafile/10KB"
"7353","14.550626710","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:24162, 2.05 Content, TKN:08 5a, Block #4, /datafile/10KB"
"7354","14.551708826","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:24163, GET, TKN:08 5b, End of Block #5, /datafile/10KB"
"7355","14.553493890","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:24163, 2.05 Content, TKN:08 5b, Block #5, /datafile/10KB"
"7356","14.554684556","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:24164, GET, TKN:08 5c, End of Block #6, /datafile/10KB"
"7357","14.556557250","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:24164, 2.05 Content, TKN:08 5c, Block #6, /datafile/10KB"
"7358","14.557679305","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:24165, GET, TKN:08 5d, End of Block #7, /datafile/10KB"
"7359","14.559595486","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:24165, 2.05 Content, TKN:08 5d, Block #7, /datafile/10KB"
"7360","14.560692560","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:24166, GET, TKN:08 5e, End of Block #8, /datafile/10KB"
"7361","14.562473492","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:24166, 2.05 Content, TKN:08 5e, Block #8, /datafile/10KB"
"7362","14.563827354","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:24167, GET, TKN:08 5f, End of Block #9, /datafile/10KB"
"7363","14.565612842","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:24167, 2.05 Content, TKN:08 5f, End of Block #9, /datafile/10KB"
"7364","14.567998248","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:5924, GET, TKN:eb 02, /datafile/10KB"
"7365","14.570406146","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:5924, 2.05 Content, TKN:eb 02, Block #0, /datafile/10KB"
"7366","14.571553919","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:5925, GET, TKN:eb 03, End of Block #1, /datafile/10KB"
"7367","14.573299145","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:5925, 2.05 Content, TKN:eb 03, Block #1, /datafile/10KB"
"7368","14.574500937","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:5926, GET, TKN:eb 04, End of Block #2, /datafile/10KB"
"7369","14.576190195","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:5926, 2.05 Content, TKN:eb 04, Block #2, /datafile/10KB"
"7370","14.577279677","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:5927, GET, TKN:eb 05, End of Block #3, /datafile/10KB"
"7371","14.579013153","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:5927, 2.05 Content, TKN:eb 05, Block #3, /datafile/10KB"
"7372","14.580266194","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:5928, GET, TKN:eb 06, End of Block #4, /datafile/10KB"
"7373","14.581939989","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:5928, 2.05 Content, TKN:eb 06, Block #4, /datafile/10KB"
"7374","14.583168455","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:5929, GET, TKN:eb 07, End of Block #5, /datafile/10KB"
"7375","14.584909598","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:5929, 2.05 Content, TKN:eb 07, Block #5, /datafile/10KB"
"7376","14.585996743","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:5930, GET, TKN:eb 08, End of Block #6, /datafile/10KB"
"7377","14.587971484","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:5930, 2.05 Content, TKN:eb 08, Block #6, /datafile/10KB"
"7378","14.589071657","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:5931, GET, TKN:eb 09, End of Block #7, /datafile/10KB"
"7379","14.590808333","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:5931, 2.05 Content, TKN:eb 09, Block #7, /datafile/10KB"
"7380","14.591986348","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:5932, GET, TKN:eb 0a, End of Block #8, /datafile/10KB"
"7381","14.593633442","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:5932, 2.05 Content, TKN:eb 0a, Block #8, /datafile/10KB"
"7382","14.594902323","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:5933, GET, TKN:eb 0b, End of Block #9, /datafile/10KB"
"7383","14.596549108","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:5933, 2.05 Content, TKN:eb 0b, End of Block #9, /datafile/10KB"
"7384","14.599147072","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:9652, GET, TKN:56 89, /datafile/10KB"
"7385","14.601624583","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:9652, 2.05 Content, TKN:56 89, Block #0, /datafile/10KB"
"7386","14.602939217","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:9653, GET, TKN:56 8a, End of Block #1, /datafile/10KB"
"7387","14.604831256","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:9653, 2.05 Content, TKN:56 8a, Block #1, /datafile/10KB"
"7388","14.606102277","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:9654, GET, TKN:56 8b, End of Block #2, /datafile/10KB"
"7389","14.607835049","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:9654, 2.05 Content, TKN:56 8b, Block #2, /datafile/10KB"
"7390","14.609108457","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:9655, GET, TKN:56 8c, End of Block #3, /datafile/10KB"
"7391","14.610887294","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:9655, 2.05 Content, TKN:56 8c, Block #3, /datafile/10KB"
"7392","14.612160315","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:9656, GET, TKN:56 8d, End of Block #4, /datafile/10KB"
"7393","14.613934188","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:9656, 2.05 Content, TKN:56 8d, Block #4, /datafile/10KB"
"7394","14.615215967","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:9657, GET, TKN:56 8e, End of Block #5, /datafile/10KB"
"7395","14.617010730","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:9657, 2.05 Content, TKN:56 8e, Block #5, /datafile/10KB"
"7396","14.618544035","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:9658, GET, TKN:56 8f, End of Block #6, /datafile/10KB"
"7397","14.620460384","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:9658, 2.05 Content, TKN:56 8f, Block #6, /datafile/10KB"
"7398","14.621705734","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:9659, GET, TKN:56 90, End of Block #7, /datafile/10KB"
"7399","14.623534401","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:9659, 2.05 Content, TKN:56 90, Block #7, /datafile/10KB"
"7400","14.624752914","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:9660, GET, TKN:56 91, End of Block #8, /datafile/10KB"
"7401","14.626622684","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:9660, 2.05 Content, TKN:56 91, Block #8, /datafile/10KB"
"7402","14.627708392","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:9661, GET, TKN:56 92, End of Block #9, /datafile/10KB"
"7403","14.629590366","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:9661, 2.05 Content, TKN:56 92, End of Block #9, /datafile/10KB"
"7404","14.631711647","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:54048, GET, TKN:96 37, /datafile/10KB"
