"No.","Time","Source","Destination","Protocol","Length","Info"
"9746","33.907393683","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:12473, GET, TKN:68 03, /datafile/100B"
"9747","33.909421282","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:12473, 2.05 Content, TKN:68 03, /datafile/100B"
"9748","33.911921795","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:48818, GET, TKN:a2 00, /datafile/100B"
"9749","33.914218201","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:48818, 2.05 Content, TKN:a2 00, /datafile/100B"
"9750","33.916462012","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:53043, GET, TKN:5b c9, /datafile/100B"
"9751","33.918612543","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:53043, 2.05 Content, TKN:5b c9, /datafile/100B"
"9752","33.921058332","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:54568, GET, TKN:3a 43, /datafile/100B"
"9753","33.923165708","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:54568, 2.05 Content, TKN:3a 43, /datafile/100B"
"9754","33.928811857","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:25268, GET, TKN:cd 57, /datafile/100B"
"9755","33.930908960","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:25268, 2.05 Content, TKN:cd 57, /datafile/100B"
"9756","33.933074377","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:49849, GET, TKN:a6 1b, /datafile/100B"
"9757","33.935057559","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:49849, 2.05 Content, TKN:a6 1b, /datafile/100B"
"9758","33.937266076","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:57292, GET, TKN:6d 54, /datafile/100B"
"9759","33.939392903","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:57292, 2.05 Content, TKN:6d 54, /datafile/100B"
"9760","33.941343915","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:11576, GET, TKN:13 f5, /datafile/100B"
"9761","33.943382865","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:11576, 2.05 Content, TKN:13 f5, /datafile/100B"
"9762","33.945481419","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:36466, GET, TKN:4a d9, /datafile/100B"
"9763","33.947411355","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:36466, 2.05 Content, TKN:4a d9, /datafile/100B"
"9764","33.949463701","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:23144, GET, TKN:7d cc, /datafile/100B"
"9765","33.951517099","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:23144, 2.05 Content, TKN:7d cc, /datafile/100B"
"9766","33.953750867","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:21561, GET, TKN:f2 d4, /datafile/100B"
"9767","33.955688344","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:21561, 2.05 Content, TKN:f2 d4, /datafile/100B"
"9768","33.958187234","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:11411, GET, TKN:19 e8, /datafile/100B"
"9769","33.960255642","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:11411, 2.05 Content, TKN:19 e8, /datafile/100B"
"9770","33.962202891","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:47735, GET, TKN:15 5e, /datafile/100B"
"9771","33.964250008","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:47735, 2.05 Content, TKN:15 5e, /datafile/100B"
"9772","33.967786032","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:28927, GET, TKN:d3 3e, /datafile/100B"
"9773","33.969984422","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:28927, 2.05 Content, TKN:d3 3e, /datafile/100B"
"9774","33.972186135","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:2675, GET, TKN:67 2a, /datafile/100B"
"9775","33.974226277","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:2675, 2.05 Content, TKN:67 2a, /datafile/100B"
"9776","33.976421315","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:19614, GET, TKN:ca 76, /datafile/100B"
"9777","33.978662960","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:19614, 2.05 Content, TKN:ca 76, /datafile/100B"
"9778","33.981067386","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:26989, GET, TKN:c9 0d, /datafile/100B"
"9779","33.983136047","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:26989, 2.05 Content, TKN:c9 0d, /datafile/100B"
"9780","33.985627998","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:24137, GET, TKN:a9 24, /datafile/100B"
"9781","33.987673252","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:24137, 2.05 Content, TKN:a9 24, /datafile/100B"
"9782","33.989915897","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:22174, GET, TKN:d3 37, /datafile/100B"
"9783","33.991987465","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:22174, 2.05 Content, TKN:d3 37, /datafile/100B"
"9784","33.994046534","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:44877, GET, TKN:36 50, /datafile/100B"
"9785","33.996058479","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:44877, 2.05 Content, TKN:36 50, /datafile/100B"
"9786","33.998076243","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:16188, GET, TKN:f7 03, /datafile/100B"
"9787","34.000123675","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:16188, 2.05 Content, TKN:f7 03, /datafile/100B"
"9788","34.002176190","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:40438, GET, TKN:2c 5a, /datafile/100B"
"9789","34.004153032","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:40438, 2.05 Content, TKN:2c 5a, /datafile/100B"
"9790","34.007321096","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:43449, GET, TKN:92 e9, /datafile/100B"
"9791","34.009351220","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:43449, 2.05 Content, TKN:92 e9, /datafile/100B"
"9792","34.011267685","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:1968, GET, TKN:02 be, /datafile/100B"
"9793","34.013358013","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:1968, 2.05 Content, TKN:02 be, /datafile/100B"
"9794","34.015320136","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:4630, GET, TKN:a1 7f, /datafile/100B"
"9795","34.017645831","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:4630, 2.05 Content, TKN:a1 7f, /datafile/100B"
"9796","34.019884838","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:51940, GET, TKN:1c 2a, /datafile/100B"
"9797","34.021913183","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:51940, 2.05 Content, TKN:1c 2a, /datafile/100B"
"9798","34.024025717","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:56590, GET, TKN:2a 92, /datafile/100B"
"9799","34.026151876","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:56590, 2.05 Content, TKN:2a 92, /datafile/100B"
"9800","34.028193275","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:18082, GET, TKN:64 fc, /datafile/100B"
"9801","34.030277378","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:18082, 2.05 Content, TKN:64 fc, /datafile/100B"
"9802","34.032348999","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:17332, GET, TKN:fb c0, /datafile/100B"
"9803","34.034359189","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:17332, 2.05 Content, TKN:fb c0, /datafile/100B"
"9804","34.036548327","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:17833, GET, TKN:ba b0, /datafile/100B"
"9805","34.038546868","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:17833, 2.05 Content, TKN:ba b0, /datafile/100B"
"9806","34.040742112","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:55384, GET, TKN:1e 46, /datafile/100B"
"9807","34.042594342","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:55384, 2.05 Content, TKN:1e 46, /datafile/100B"
"9808","34.046830911","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:1301, GET, TKN:96 63, /datafile/100B"
"9809","34.048742498","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:1301, 2.05 Content, TKN:96 63, /datafile/100B"
"9810","34.050884361","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:35647, GET, TKN:4a c7, /datafile/100B"
"9811","34.052807552","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:35647, 2.05 Content, TKN:4a c7, /datafile/100B"
"9812","34.054738196","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:56767, GET, TKN:24 eb, /datafile/100B"
"9813","34.056638155","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:56767, 2.05 Content, TKN:24 eb, /datafile/100B"
"9814","34.058488220","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:22066, GET, TKN:e4 6f, /datafile/100B"
"9815","34.060358171","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:22066, 2.05 Content, TKN:e4 6f, /datafile/100B"
"9816","34.062240375","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:6054, GET, TKN:c1 ba, /datafile/100B"
"9817","34.064172596","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:6054, 2.05 Content, TKN:c1 ba, /datafile/100B"
"9818","34.066121866","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:39267, GET, TKN:c1 73, /datafile/100B"
"9819","34.068155726","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:39267, 2.05 Content, TKN:c1 73, /datafile/100B"
"9820","34.070059306","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:3020, GET, TKN:29 50, /datafile/100B"
"9821","34.071839163","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:3020, 2.05 Content, TKN:29 50, /datafile/100B"
"9822","34.073826473","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:39693, GET, TKN:93 92, /datafile/100B"
"9823","34.075755017","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:39693, 2.05 Content, TKN:93 92, /datafile/100B"
"9824","34.077571896","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:27802, GET, TKN:2e 2a, /datafile/100B"
"9825","34.079439279","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:27802, 2.05 Content, TKN:2e 2a, /datafile/100B"
"9826","34.082330927","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:27920, GET, TKN:41 5f, /datafile/100B"
"9827","34.084259551","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:27920, 2.05 Content, TKN:41 5f, /datafile/100B"
"9828","34.086080764","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:64692, GET, TKN:ee 5f, /datafile/100B"
"9829","34.087912678","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:64692, 2.05 Content, TKN:ee 5f, /datafile/100B"
"9830","34.089860409","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:51939, GET, TKN:7e 75, /datafile/100B"
"9831","34.091807827","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:51939, 2.05 Content, TKN:7e 75, /datafile/100B"
"9832","34.093662375","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:14750, GET, TKN:54 3b, /datafile/100B"
"9833","34.095597438","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:14750, 2.05 Content, TKN:54 3b, /datafile/100B"
"9834","34.097740610","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:57767, GET, TKN:86 d7, /datafile/100B"
"9835","34.099654947","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:57767, 2.05 Content, TKN:86 d7, /datafile/100B"
"9836","34.103431494","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:26064, GET, TKN:91 59, /datafile/100B"
"9837","34.105393464","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:26064, 2.05 Content, TKN:91 59, /datafile/100B"
"9838","34.107803641","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:17885, GET, TKN:aa 29, /datafile/100B"
"9839","34.109788322","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:17885, 2.05 Content, TKN:aa 29, /datafile/100B"
"9840","34.111750673","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:5997, GET, TKN:08 1a, /datafile/100B"
"9841","34.113972230","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:5997, 2.05 Content, TKN:08 1a, /datafile/100B"
"9842","34.116007422","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:29942, GET, TKN:ce da, /datafile/100B"
"9843","34.118014162","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:29942, 2.05 Content, TKN:ce da, /datafile/100B"
"9844","34.121234966","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:59463, GET, TKN:7d 64, /datafile/100B"
"9845","34.123246280","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:59463, 2.05 Content, TKN:7d 64, /datafile/100B"
"9846","34.125465468","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:5822, GET, TKN:ed 42, /datafile/100B"
"9847","34.127428120","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:5822, 2.05 Content, TKN:ed 42, /datafile/100B"
"9848","34.129476414","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:55787, GET, TKN:17 b6, /datafile/100B"
"9849","34.131520975","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:55787, 2.05 Content, TKN:17 b6, /datafile/100B"
"9850","34.133532029","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:34941, GET, TKN:52 aa, /datafile/100B"
"9851","34.135597137","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:34941, 2.05 Content, TKN:52 aa, /datafile/100B"
"9852","34.137593409","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:17908, GET, TKN:c7 eb, /datafile/100B"
"9853","34.139605408","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:17908, 2.05 Content, TKN:c7 eb, /datafile/100B"
"9854","34.141624006","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:2283, GET, TKN:ac 73, /datafile/100B"
"9855","34.143738238","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:2283, 2.05 Content, TKN:ac 73, /datafile/100B"
"9856","34.145931003","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:18935, GET, TKN:da 75, /datafile/100B"
"9857","34.148047820","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:18935, 2.05 Content, TKN:da 75, /datafile/100B"
"9858","34.150198617","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:20566, GET, TKN:57 97, /datafile/100B"
"9859","34.152306596","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:20566, 2.05 Content, TKN:57 97, /datafile/100B"
"9860","34.154415307","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:49163, GET, TKN:e9 fe, /datafile/100B"
"9861","34.156420886","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:49163, 2.05 Content, TKN:e9 fe, /datafile/100B"
"9862","34.159693986","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:52557, GET, TKN:15 cf, /datafile/100B"
"9863","34.161811123","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:52557, 2.05 Content, TKN:15 cf, /datafile/100B"
"9864","34.164258619","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:40224, GET, TKN:ec 45, /datafile/100B"
"9865","34.166383102","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:40224, 2.05 Content, TKN:ec 45, /datafile/100B"
"9866","34.168799008","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:27637, GET, TKN:87 05, /datafile/100B"
"9867","34.170854636","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:27637, 2.05 Content, TKN:87 05, /datafile/100B"
"9868","34.174592287","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:5696, GET, TKN:38 10, /datafile/100B"
"9869","34.176686358","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:5696, 2.05 Content, TKN:38 10, /datafile/100B"
"9870","34.179006061","192.168.10.31","192.168.10.2","CoAP","61","CON, MID:46717, GET, TKN:88, /datafile/100B"
"9871","34.181061593","192.168.10.2","192.168.10.31","CoAP","148","ACK, MID:46717, 2.05 Content, TKN:88, /datafile/100B"
"9872","34.183233092","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:23146, GET, TKN:d3 36, /datafile/100B"
"9873","34.185311459","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:23146, 2.05 Content, TKN:d3 36, /datafile/100B"
"9874","34.187674161","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:19192, GET, TKN:71 16, /datafile/100B"
"9875","34.189982715","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:19192, 2.05 Content, TKN:71 16, /datafile/100B"
"9876","34.192213409","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:53556, GET, TKN:a2 95, /datafile/100B"
"9877","34.194349727","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:53556, 2.05 Content, TKN:a2 95, /datafile/100B"
"9878","34.196705425","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:4306, GET, TKN:e6 b9, /datafile/100B"
"9879","34.198789723","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:4306, 2.05 Content, TKN:e6 b9, /datafile/100B"
"9880","34.202120483","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:47388, GET, TKN:ea da, /datafile/100B"
"9881","34.204103483","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:47388, 2.05 Content, TKN:ea da, /datafile/100B"
"9882","34.206057467","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:40433, GET, TKN:a9 19, /datafile/100B"
"9883","34.208013434","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:40433, 2.05 Content, TKN:a9 19, /datafile/100B"
"9884","34.210166040","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:7252, GET, TKN:66 33, /datafile/100B"
"9885","34.212308513","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:7252, 2.05 Content, TKN:66 33, /datafile/100B"
"9886","34.214181721","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:24309, GET, TKN:35 3e, /datafile/100B"
"9887","34.216490665","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:24309, 2.05 Content, TKN:35 3e, /datafile/100B"
"9888","34.218352571","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:4200, GET, TKN:c4 87, /datafile/100B"
"9889","34.220352948","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:4200, 2.05 Content, TKN:c4 87, /datafile/100B"
"9890","34.222171934","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:55456, GET, TKN:49 81, /datafile/100B"
"9891","34.224090009","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:55456, 2.05 Content, TKN:49 81, /datafile/100B"
"9892","34.225960276","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:31535, GET, TKN:13 a2, /datafile/100B"
"9893","34.227886985","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:31535, 2.05 Content, TKN:13 a2, /datafile/100B"
"9894","34.230003484","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:39239, GET, TKN:05 f4, /datafile/100B"
"9895","34.231946946","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:39239, 2.05 Content, TKN:05 f4, /datafile/100B"
"9896","34.234135556","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:8099, GET, TKN:c0 a1, /datafile/100B"
"9897","34.236039512","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:8099, 2.05 Content, TKN:c0 a1, /datafile/100B"
"9898","34.240177826","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:17227, GET, TKN:eb 5f, /datafile/100B"
"9899","34.242157826","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:17227, 2.05 Content, TKN:eb 5f, /datafile/100B"
"9900","34.244557544","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:57327, GET, TKN:42 aa, /datafile/100B"
"9901","34.246512773","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:57327, 2.05 Content, TKN:42 aa, /datafile/100B"
"9902","34.249328829","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:61114, GET, TKN:b4 dd, /datafile/100B"
"9903","34.251142886","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:61114, 2.05 Content, TKN:b4 dd, /datafile/100B"
"9904","34.253888813","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:34503, GET, TKN:31 6c, /datafile/100B"
"9905","34.255834492","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:34503, 2.05 Content, TKN:31 6c, /datafile/100B"
"9906","34.258056778","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:14871, GET, TKN:ba 28, /datafile/100B"
"9907","34.260156571","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:14871, 2.05 Content, TKN:ba 28, /datafile/100B"
"9908","34.262572448","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:22019, GET, TKN:ad 1a, /datafile/100B"
"9909","34.264410837","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:22019, 2.05 Content, TKN:ad 1a, /datafile/100B"
"9910","34.266212159","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:23666, GET, TKN:58 78, /datafile/100B"
"9911","34.268065891","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:23666, 2.05 Content, TKN:58 78, /datafile/100B"
"9912","34.269616892","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:39369, GET, TKN:6c 48, /datafile/100B"
"9913","34.271662891","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:39369, 2.05 Content, TKN:6c 48, /datafile/100B"
"9914","34.272960583","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:10221, GET, TKN:16 83, /datafile/100B"
"9915","34.274947032","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:10221, 2.05 Content, TKN:16 83, /datafile/100B"
"9916","34.278535169","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:53653, GET, TKN:5f a1, /datafile/100B"
"9917","34.280463301","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:53653, 2.05 Content, TKN:5f a1, /datafile/100B"
"9918","34.282334434","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:20326, GET, TKN:9e 9a, /datafile/100B"
"9919","34.284197220","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:20326, 2.05 Content, TKN:9e 9a, /datafile/100B"
"9920","34.286072499","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:19875, GET, TKN:4a 98, /datafile/100B"
"9921","34.287962385","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:19875, 2.05 Content, TKN:4a 98, /datafile/100B"
"9922","34.289851764","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:40280, GET, TKN:91 d2, /datafile/100B"
"9923","34.291721691","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:40280, 2.05 Content, TKN:91 d2, /datafile/100B"
"9924","34.293684148","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:21165, GET, TKN:a3 97, /datafile/100B"
"9925","34.295445807","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:21165, 2.05 Content, TKN:a3 97, /datafile/100B"
"9926","34.297570678","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:18379, GET, TKN:19 bf, /datafile/100B"
"9927","34.299448237","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:18379, 2.05 Content, TKN:19 bf, /datafile/100B"
"9928","34.301582300","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:40162, GET, TKN:40 a1, /datafile/100B"
"9929","34.303505178","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:40162, 2.05 Content, TKN:40 a1, /datafile/100B"
"9930","34.306220134","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:62716, GET, TKN:19 b0, /datafile/100B"
"9931","34.307999124","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:62716, 2.05 Content, TKN:19 b0, /datafile/100B"
"9932","34.310200455","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:8113, GET, TKN:16 1b, /datafile/100B"
"9933","34.312295945","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:8113, 2.05 Content, TKN:16 1b, /datafile/100B"
"9934","34.315413099","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:14299, GET, TKN:93 92, /datafile/100B"
"9935","34.317222121","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:14299, 2.05 Content, TKN:93 92, /datafile/100B"
"9936","34.319934794","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:33934, GET, TKN:36 21, /datafile/100B"
"9937","34.321705047","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:33934, 2.05 Content, TKN:36 21, /datafile/100B"
"9938","34.324010034","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:42774, GET, TKN:9b 0b, /datafile/100B"
"9939","34.325768412","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:42774, 2.05 Content, TKN:9b 0b, /datafile/100B"
"9940","34.328347353","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:63116, GET, TKN:43 6b, /datafile/100B"
"9941","34.330196294","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:63116, 2.05 Content, TKN:43 6b, /datafile/100B"
"9942","34.332491144","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:6603, GET, TKN:eb c0, /datafile/100B"
"9943","34.334359275","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:6603, 2.05 Content, TKN:eb c0, /datafile/100B"
"9944","34.336292683","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:47157, GET, TKN:5e cc, /datafile/100B"
"9945","34.338159235","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:47157, 2.05 Content, TKN:5e cc, /datafile/100B"
"9946","34.340956281","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:30606, GET, TKN:4e 6e, /datafile/100B"
"9947","34.342813514","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:30606, 2.05 Content, TKN:4e 6e, /datafile/100B"
"9948","34.344822744","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:43389, GET, TKN:76 df, /datafile/100B"
"9949","34.346713545","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:43389, 2.05 Content, TKN:76 df, /datafile/100B"
"9950","34.349084880","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:53851, GET, TKN:4b 5f, /datafile/100B"
"9951","34.350900994","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:53851, 2.05 Content, TKN:4b 5f, /datafile/100B"
"9952","34.354168073","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:3158, GET, TKN:9e e3, /datafile/100B"
"9953","34.355977346","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:3158, 2.05 Content, TKN:9e e3, /datafile/100B"
"9954","34.357974162","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:53486, GET, TKN:ba bf, /datafile/100B"
"9955","34.359814022","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:53486, 2.05 Content, TKN:ba bf, /datafile/100B"
"9956","34.362447114","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:19403, GET, TKN:ad bd, /datafile/100B"
